time_sec,stance
222.3,Left-Handed
222.4,Left-Handed
222.4,Left-Handed
222.4,Left-Handed
222.5,Left-Handed
222.5,Left-Handed
222.5,Left-Handed
222.6,Left-Handed
222.6,Left-Handed
222.6,Left-Handed
222.7,Left-Handed
222.7,Left-Handed
222.7,Left-Handed
222.8,Left-Handed
222.8,Left-Handed
222.8,Left-Handed
222.9,Left-Handed
222.9,Left-Handed
222.9,Left-Handed
223.0,Left-Handed
223.0,Left-Handed
223.0,Left-Handed
223.1,Left-Handed
223.1,Left-Handed
223.1,Left-Handed
223.2,Left-Handed
223.2,Left-Handed
223.2,Left-Handed
223.3,Left-Handed
223.3,Left-Handed
223.3,Left-Handed
223.4,Left-Handed
223.4,Left-Handed
223.4,Left-Handed
223.5,Left-Handed
223.5,Left-Handed
223.5,Left-Handed
223.6,Left-Handed
223.6,Left-Handed
223.6,Left-Handed
223.7,Left-Handed
223.7,Left-Handed
223.7,Left-Handed
223.8,Left-Handed
223.8,Left-Handed
223.8,Left-Handed
223.9,Left-Handed
223.9,Left-Handed
223.9,Left-Handed
224.0,Left-Handed
224.0,Left-Handed
224.0,Left-Handed
224.1,Left-Handed
224.1,Left-Handed
224.1,Left-Handed
224.2,Left-Handed
224.2,Left-Handed
224.2,Left-Handed
224.3,Left-Handed
224.3,Left-Handed
224.3,Left-Handed
224.4,Left-Handed
224.4,Left-Handed
224.4,Left-Handed
224.5,Left-Handed
224.5,Left-Handed
224.5,Left-Handed
224.6,Left-Handed
224.6,Left-Handed
224.6,Left-Handed
224.7,Left-Handed
224.7,Left-Handed
224.7,Left-Handed
224.8,Left-Handed
224.8,Left-Handed
224.8,Left-Handed
224.9,Left-Handed
224.9,Left-Handed
224.9,Left-Handed
225.0,Left-Handed
225.0,Left-Handed
225.0,Left-Handed
225.1,Left-Handed
225.1,Left-Handed
225.1,Left-Handed
225.2,Left-Handed
225.2,Left-Handed
225.2,Right-Handed
225.3,Right-Handed
225.3,Right-Handed
225.3,Right-Handed
225.4,Right-Handed
225.4,Right-Handed
225.4,Right-Handed
225.5,Right-Handed
225.5,Right-Handed
225.5,Right-Handed
225.6,Right-Handed
225.6,Right-Handed
225.6,Right-Handed
225.7,Right-Handed
225.7,Right-Handed
225.7,Right-Handed
225.8,Right-Handed
225.8,Right-Handed
225.8,Right-Handed
225.9,Right-Handed
225.9,Right-Handed
225.9,Right-Handed
226.0,Right-Handed
226.0,Right-Handed
226.0,Right-Handed
226.1,Right-Handed
226.1,Right-Handed
226.1,Right-Handed
226.2,Right-Handed
226.2,Right-Handed
226.2,Right-Handed
226.3,Right-Handed
226.3,Right-Handed
226.3,Right-Handed
226.4,Right-Handed
226.4,Right-Handed
226.4,Right-Handed
226.5,Right-Handed
226.5,Right-Handed
226.5,Right-Handed
226.6,Right-Handed
226.6,Right-Handed
226.6,Right-Handed
226.7,Right-Handed
226.7,Left-Handed
226.7,Left-Handed
226.8,Left-Handed
226.8,Left-Handed
226.8,Left-Handed
226.9,Left-Handed
226.9,Left-Handed
226.9,Left-Handed
227.0,Left-Handed
227.0,Left-Handed
227.0,Left-Handed
227.1,Left-Handed
227.1,Left-Handed
227.1,Left-Handed
227.2,Left-Handed
227.2,Left-Handed
227.2,Left-Handed
227.3,Left-Handed
227.3,Left-Handed
227.3,Left-Handed
227.4,Left-Handed
227.4,Left-Handed
227.4,Left-Handed
227.5,Left-Handed
227.5,Left-Handed
227.5,Left-Handed
227.6,Left-Handed
227.6,Left-Handed
227.6,Left-Handed
227.7,Left-Handed
227.7,Left-Handed
227.7,Left-Handed
227.8,Left-Handed
227.8,Left-Handed
227.8,Left-Handed
227.9,Left-Handed
227.9,Left-Handed
227.9,Left-Handed
228.0,Left-Handed
228.0,Left-Handed
228.0,Left-Handed
228.1,Left-Handed
228.1,Left-Handed
228.1,Left-Handed
228.2,Left-Handed
228.2,Left-Handed
228.2,Left-Handed
228.3,Left-Handed
228.3,Left-Handed
228.3,Left-Handed
228.4,Left-Handed
228.4,Left-Handed
228.4,Left-Handed
228.5,Left-Handed
228.5,Left-Handed
228.5,Right-Handed
228.6,Right-Handed
228.6,Right-Handed
228.6,Right-Handed
228.7,Right-Handed
228.7,Right-Handed
228.7,Right-Handed
228.8,Right-Handed
228.8,Right-Handed
228.8,Right-Handed
228.9,Right-Handed
228.9,Right-Handed
228.9,Right-Handed
229.0,Right-Handed
229.0,Right-Handed
229.0,Right-Handed
229.1,Right-Handed
229.1,Right-Handed
229.1,Right-Handed
229.2,Right-Handed
229.2,Right-Handed
229.2,Right-Handed
229.3,Right-Handed
229.3,Right-Handed
229.3,Right-Handed
229.4,Right-Handed
229.4,Right-Handed
229.4,Right-Handed
229.5,Right-Handed
229.5,Right-Handed
229.5,Right-Handed
229.6,Right-Handed
229.6,Right-Handed
229.6,Right-Handed
229.7,Right-Handed
229.7,Right-Handed
229.7,Right-Handed
229.8,Right-Handed
229.8,Right-Handed
229.8,Right-Handed
229.9,Right-Handed
229.9,Right-Handed
229.9,Right-Handed
230.0,Right-Handed
230.0,Right-Handed
230.0,Right-Handed
230.1,Right-Handed
230.1,Right-Handed
230.1,Right-Handed
230.2,Right-Handed
230.2,Right-Handed
230.2,Right-Handed
230.3,Right-Handed
230.3,Right-Handed
230.3,Right-Handed
230.4,Right-Handed
230.4,Right-Handed
230.4,Right-Handed
230.5,Right-Handed
230.5,Right-Handed
230.5,Right-Handed
230.6,Right-Handed
230.6,Right-Handed
230.6,Right-Handed
230.7,Right-Handed
230.7,Right-Handed
230.7,Right-Handed
230.8,Right-Handed
230.8,Left-Handed
230.8,Left-Handed
230.9,Left-Handed
230.9,Left-Handed
230.9,Left-Handed
231.0,Left-Handed
231.0,Left-Handed
231.0,Left-Handed
231.1,Left-Handed
231.1,Left-Handed
231.1,Left-Handed
231.2,Left-Handed
231.2,Left-Handed
231.2,Left-Handed
231.3,Left-Handed
231.3,Left-Handed
231.3,Left-Handed
231.4,Left-Handed
231.4,Left-Handed
231.4,Left-Handed
231.5,Left-Handed
231.5,Left-Handed
231.5,Left-Handed
231.6,Left-Handed
231.6,Left-Handed
231.6,Left-Handed
231.7,Left-Handed
231.7,Left-Handed
231.7,Left-Handed
231.8,Left-Handed
231.8,Left-Handed
231.8,Left-Handed
231.9,Right-Handed
231.9,Right-Handed
231.9,Right-Handed
232.0,Right-Handed
232.0,Right-Handed
232.0,Right-Handed
232.1,Right-Handed
232.1,Right-Handed
232.1,Right-Handed
232.2,Right-Handed
232.2,Right-Handed
232.2,Right-Handed
232.3,Right-Handed
232.3,Right-Handed
232.3,Right-Handed
232.4,Right-Handed
232.4,Right-Handed
232.4,Right-Handed
232.5,Right-Handed
232.5,Right-Handed
232.5,Right-Handed
232.6,Right-Handed
232.6,Right-Handed
232.6,Right-Handed
232.7,Right-Handed
232.7,Right-Handed
232.7,Right-Handed
232.8,Right-Handed
232.8,Right-Handed
232.8,Right-Handed
232.9,Right-Handed
232.9,Right-Handed
232.9,Right-Handed
233.0,Right-Handed
233.0,Right-Handed
233.0,Right-Handed
233.1,Right-Handed
233.1,Right-Handed
233.1,Right-Handed
233.2,Right-Handed
233.2,Right-Handed
233.2,Right-Handed
233.3,Right-Handed
233.3,Right-Handed
233.3,Right-Handed
233.4,Right-Handed
233.4,Right-Handed
233.4,Right-Handed
233.5,Right-Handed
233.5,Right-Handed
233.5,Right-Handed
233.6,Right-Handed
233.6,Right-Handed
233.6,Right-Handed
233.7,Right-Handed
233.7,Right-Handed
233.7,Right-Handed
233.8,Right-Handed
233.8,Right-Handed
233.8,Right-Handed
233.9,Right-Handed
233.9,Right-Handed
233.9,Right-Handed
234.0,Right-Handed
234.0,Right-Handed
234.0,Right-Handed
234.1,Right-Handed
234.1,Right-Handed
234.1,Right-Handed
234.2,Right-Handed
234.2,Right-Handed
234.2,Right-Handed
234.3,Right-Handed
234.3,Right-Handed
234.3,Right-Handed
234.4,Right-Handed
234.4,Right-Handed
234.4,Right-Handed
234.5,Right-Handed
234.5,Right-Handed
234.5,Right-Handed
234.6,Right-Handed
234.6,Right-Handed
234.6,Right-Handed
234.7,Right-Handed
234.7,Right-Handed
234.7,Right-Handed
234.8,Right-Handed
234.8,Right-Handed
234.8,Right-Handed
234.9,Right-Handed
234.9,Right-Handed
234.9,Right-Handed
235.0,Right-Handed
235.0,Right-Handed
235.0,Right-Handed
235.1,Right-Handed
235.1,Right-Handed
235.1,Right-Handed
235.2,Right-Handed
235.2,Right-Handed
235.2,Right-Handed
235.3,Right-Handed
235.3,Right-Handed
235.3,Right-Handed
235.4,Right-Handed
235.4,Right-Handed
235.4,Right-Handed
235.5,Right-Handed
235.5,Right-Handed
235.5,Right-Handed
235.6,Right-Handed
235.6,Right-Handed
235.6,Right-Handed
235.7,Right-Handed
235.7,Right-Handed
235.7,Right-Handed
235.8,Right-Handed
235.8,Right-Handed
235.8,Right-Handed
235.9,Right-Handed
235.9,Right-Handed
235.9,Right-Handed
236.0,Right-Handed
236.0,Right-Handed
236.0,Right-Handed
236.1,Right-Handed
236.1,Right-Handed
236.1,Right-Handed
236.2,Right-Handed
236.2,Right-Handed
236.2,Right-Handed
236.3,Right-Handed
236.3,Right-Handed
236.3,Right-Handed
236.4,Right-Handed
236.4,Right-Handed
236.4,Right-Handed
236.5,Right-Handed
236.5,Right-Handed
236.5,Right-Handed
236.6,Right-Handed
236.6,Right-Handed
236.6,Right-Handed
236.7,Right-Handed
236.7,Right-Handed
236.7,Right-Handed
236.8,Right-Handed
236.8,Right-Handed
236.8,Right-Handed
236.9,Right-Handed
236.9,Right-Handed
236.9,Right-Handed
237.0,Right-Handed
237.0,Right-Handed
237.0,Right-Handed
237.1,Right-Handed
237.1,Right-Handed
237.1,Right-Handed
237.2,Right-Handed
237.2,Right-Handed
237.2,Right-Handed
237.3,Right-Handed
237.3,Right-Handed
237.3,Right-Handed
237.4,Right-Handed
237.4,Right-Handed
237.4,Right-Handed
237.5,Right-Handed
237.5,Right-Handed
237.5,Right-Handed
237.6,Right-Handed
237.6,Right-Handed
237.6,Right-Handed
237.7,Right-Handed
237.7,Right-Handed
237.7,Right-Handed
237.8,Right-Handed
237.8,Right-Handed
237.8,Right-Handed
237.9,Right-Handed
237.9,Right-Handed
237.9,Right-Handed
238.0,Right-Handed
238.0,Right-Handed
238.0,Right-Handed
238.1,Right-Handed
238.1,Right-Handed
238.1,Right-Handed
238.2,Right-Handed
238.2,Right-Handed
238.2,Right-Handed
238.3,Right-Handed
238.3,Right-Handed
238.3,Right-Handed
238.4,Right-Handed
238.4,Right-Handed
238.4,Right-Handed
238.5,Right-Handed
238.5,Right-Handed
238.5,Right-Handed
238.6,Right-Handed
238.6,Right-Handed
238.6,Right-Handed
238.7,Right-Handed
238.7,Right-Handed
238.7,Right-Handed
238.8,Right-Handed
238.8,Right-Handed
238.8,Right-Handed
238.9,Right-Handed
238.9,Right-Handed
238.9,Right-Handed
239.0,Right-Handed
239.0,Right-Handed
239.0,Right-Handed
239.1,Right-Handed
239.1,Right-Handed
239.1,Right-Handed
239.2,Right-Handed
239.2,Right-Handed
239.2,Right-Handed
239.3,Right-Handed
239.3,Right-Handed
239.3,Right-Handed
239.4,Right-Handed
239.4,Right-Handed
239.4,Right-Handed
239.5,Right-Handed
239.5,Right-Handed
239.5,Right-Handed
239.6,Right-Handed
239.6,Right-Handed
239.6,Right-Handed
239.7,Right-Handed
239.7,Right-Handed
239.7,Right-Handed
239.8,Right-Handed
239.8,Right-Handed
239.8,Right-Handed
239.9,Right-Handed
239.9,Right-Handed
239.9,Right-Handed
240.0,Right-Handed
240.0,Right-Handed
240.0,Right-Handed
240.1,Right-Handed
240.1,Right-Handed
240.1,Right-Handed
240.2,Right-Handed
240.2,Right-Handed
240.2,Right-Handed
240.3,Right-Handed
240.3,Right-Handed
240.3,Right-Handed
240.4,Right-Handed
240.4,Right-Handed
240.4,Right-Handed
240.5,Right-Handed
240.5,Right-Handed
240.5,Right-Handed
240.6,Right-Handed
240.6,Right-Handed
240.6,Right-Handed
240.7,Right-Handed
240.7,Right-Handed
240.7,Right-Handed
240.8,Right-Handed
240.8,Right-Handed
240.8,Right-Handed
240.9,Right-Handed
240.9,Right-Handed
240.9,Right-Handed
241.0,Right-Handed
241.0,Right-Handed
241.0,Right-Handed
241.1,Right-Handed
241.1,Right-Handed
241.1,Right-Handed
241.2,Right-Handed
241.2,Right-Handed
241.2,Right-Handed
241.3,Right-Handed
241.3,Right-Handed
241.3,Right-Handed
241.4,Right-Handed
241.4,Right-Handed
241.4,Right-Handed
241.5,Right-Handed
241.5,Right-Handed
241.5,Right-Handed
241.6,Right-Handed
241.6,Right-Handed
241.6,Right-Handed
241.7,Right-Handed
241.7,Right-Handed
241.7,Right-Handed
241.8,Right-Handed
241.8,Right-Handed
241.8,Right-Handed
241.9,Right-Handed
241.9,Right-Handed
241.9,Right-Handed
242.0,Right-Handed
242.0,Right-Handed
242.0,Right-Handed
242.1,Right-Handed
242.1,Right-Handed
242.1,Right-Handed
242.2,Right-Handed
242.2,Right-Handed
242.2,Right-Handed
242.3,Right-Handed
242.3,Right-Handed
242.3,Right-Handed
242.4,Right-Handed
242.4,Right-Handed
242.4,Right-Handed
242.5,Right-Handed
242.5,Right-Handed
242.5,Right-Handed
242.6,Right-Handed
242.6,Right-Handed
242.6,Right-Handed
242.7,Right-Handed
242.7,Right-Handed
242.7,Right-Handed
242.8,Right-Handed
242.8,Right-Handed
242.8,Right-Handed
242.9,Right-Handed
242.9,Right-Handed
242.9,Right-Handed
243.0,Right-Handed
243.0,Right-Handed
243.0,Right-Handed
243.1,Right-Handed
243.1,Right-Handed
243.1,Right-Handed
243.2,Right-Handed
243.2,Right-Handed
243.2,Right-Handed
243.3,Right-Handed
243.3,Right-Handed
243.3,Right-Handed
243.4,Right-Handed
243.4,Right-Handed
243.4,Right-Handed
243.5,Right-Handed
243.5,Right-Handed
243.5,Right-Handed
243.6,Right-Handed
243.6,Right-Handed
243.6,Right-Handed
243.7,Right-Handed
243.7,Right-Handed
243.7,Right-Handed
243.8,Right-Handed
243.8,Right-Handed
243.8,Right-Handed
243.9,Right-Handed
243.9,Right-Handed
243.9,Right-Handed
244.0,Right-Handed
244.0,Right-Handed
244.0,Right-Handed
244.1,Right-Handed
244.1,Right-Handed
244.1,Right-Handed
244.2,Right-Handed
244.2,Right-Handed
244.2,Right-Handed
244.3,Right-Handed
244.3,Right-Handed
244.3,Right-Handed
244.4,Right-Handed
244.4,Right-Handed
244.4,Right-Handed
244.5,Right-Handed
244.5,Right-Handed
244.5,Right-Handed
244.6,Right-Handed
244.6,Right-Handed
244.6,Right-Handed
244.7,Right-Handed
244.7,Right-Handed
244.7,Right-Handed
244.8,Right-Handed
244.8,Right-Handed
244.8,Right-Handed
244.9,Right-Handed
244.9,Right-Handed
244.9,Right-Handed
245.0,Right-Handed
245.0,Right-Handed
245.0,Right-Handed
245.1,Right-Handed
245.1,Right-Handed
245.1,Right-Handed
245.2,Right-Handed
245.2,Right-Handed
245.2,Right-Handed
245.3,Right-Handed
245.3,Left-Handed
245.3,Left-Handed
245.4,Left-Handed
245.4,Left-Handed
245.4,Left-Handed
245.5,Left-Handed
245.5,Left-Handed
245.5,Left-Handed
245.6,Left-Handed
245.6,Left-Handed
245.6,Left-Handed
245.7,Left-Handed
245.7,Left-Handed
245.7,Left-Handed
245.8,Left-Handed
245.8,Left-Handed
245.8,Left-Handed
245.9,Left-Handed
245.9,Left-Handed
245.9,Left-Handed
246.0,Left-Handed
246.0,Left-Handed
246.0,Left-Handed
246.1,Left-Handed
246.1,Left-Handed
246.1,Left-Handed
246.2,Left-Handed
246.2,Left-Handed
246.2,Left-Handed
246.3,Left-Handed
246.3,Left-Handed
246.3,Left-Handed
246.4,Right-Handed
246.4,Right-Handed
246.4,Right-Handed
246.5,Right-Handed
246.5,Right-Handed
246.5,Right-Handed
246.6,Right-Handed
246.6,Right-Handed
246.6,Right-Handed
246.7,Right-Handed
246.7,Right-Handed
246.7,Right-Handed
246.8,Right-Handed
246.8,Right-Handed
246.8,Right-Handed
246.9,Right-Handed
246.9,Right-Handed
246.9,Right-Handed
247.0,Right-Handed
247.0,Right-Handed
247.0,Right-Handed
247.1,Right-Handed
247.1,Right-Handed
247.1,Right-Handed
247.2,Right-Handed
247.2,Right-Handed
247.2,Right-Handed
247.3,Right-Handed
247.3,Right-Handed
247.3,Right-Handed
247.4,Right-Handed
247.4,Right-Handed
247.4,Right-Handed
247.5,Right-Handed
247.5,Right-Handed
247.5,Right-Handed
247.6,Right-Handed
247.6,Left-Handed
247.6,Left-Handed
247.7,Left-Handed
247.7,Left-Handed
247.7,Left-Handed
247.8,Left-Handed
247.8,Left-Handed
247.8,Left-Handed
247.9,Left-Handed
247.9,Left-Handed
247.9,Left-Handed
248.0,Left-Handed
248.0,Left-Handed
248.0,Left-Handed
248.1,Left-Handed
248.1,Left-Handed
248.1,Right-Handed
248.2,Right-Handed
248.2,Right-Handed
248.2,Right-Handed
248.3,Right-Handed
248.3,Right-Handed
248.3,Right-Handed
248.4,Right-Handed
248.4,Right-Handed
248.4,Right-Handed
248.5,Right-Handed
248.5,Right-Handed
248.5,Right-Handed
248.6,Right-Handed
248.6,Right-Handed
248.6,Right-Handed
248.7,Right-Handed
248.7,Right-Handed
248.7,Right-Handed
248.8,Right-Handed
248.8,Right-Handed
248.8,Right-Handed
248.9,Right-Handed
248.9,Right-Handed
248.9,Right-Handed
249.0,Right-Handed
249.0,Right-Handed
249.0,Right-Handed
249.1,Right-Handed
249.1,Right-Handed
249.1,Right-Handed
249.2,Right-Handed
249.2,Right-Handed
249.2,Right-Handed
249.3,Right-Handed
249.3,Right-Handed
249.3,Right-Handed
249.4,Right-Handed
249.4,Right-Handed
249.4,Right-Handed
249.5,Right-Handed
249.5,Right-Handed
249.5,Right-Handed
249.6,Right-Handed
249.6,Right-Handed
249.6,Right-Handed
249.7,Right-Handed
249.7,Right-Handed
249.7,Right-Handed
249.8,Right-Handed
249.8,Right-Handed
249.8,Right-Handed
249.9,Right-Handed
249.9,Right-Handed
249.9,Right-Handed
250.0,Right-Handed
250.0,Right-Handed
250.0,Right-Handed
250.1,Right-Handed
250.1,Right-Handed
250.1,Right-Handed
250.2,Left-Handed
250.2,Left-Handed
250.2,Left-Handed
250.3,Left-Handed
250.3,Left-Handed
250.3,Left-Handed
250.4,Left-Handed
250.4,Left-Handed
250.4,Left-Handed
250.5,Left-Handed
250.5,Left-Handed
250.5,Left-Handed
250.6,Left-Handed
250.6,Left-Handed
250.6,Left-Handed
250.7,Left-Handed
250.7,Left-Handed
250.7,Left-Handed
250.8,Left-Handed
250.8,Left-Handed
250.8,Left-Handed
250.9,Left-Handed
250.9,Left-Handed
250.9,Left-Handed
251.0,Left-Handed
251.0,Left-Handed
251.0,Left-Handed
251.1,Left-Handed
251.1,Left-Handed
251.1,Left-Handed
251.2,Left-Handed
251.2,Left-Handed
251.2,Left-Handed
251.3,Left-Handed
251.3,Left-Handed
251.3,Left-Handed
251.4,Left-Handed
251.4,Left-Handed
251.4,Left-Handed
251.5,Right-Handed
251.5,Right-Handed
251.5,Right-Handed
251.6,Right-Handed
251.6,Right-Handed
251.6,Right-Handed
251.7,Right-Handed
251.7,Right-Handed
251.7,Right-Handed
251.8,Right-Handed
251.8,Right-Handed
251.8,Right-Handed
251.9,Right-Handed
251.9,Right-Handed
251.9,Right-Handed
252.0,Right-Handed
252.0,Right-Handed
252.0,Right-Handed
252.1,Right-Handed
252.1,Right-Handed
252.1,Right-Handed
252.2,Right-Handed
252.2,Right-Handed
252.2,Right-Handed
252.3,Right-Handed
252.3,Right-Handed
252.3,Right-Handed
252.4,Right-Handed
252.4,Right-Handed
252.4,Right-Handed
252.5,Right-Handed
252.5,Right-Handed
252.5,Right-Handed
252.6,Right-Handed
252.6,Right-Handed
252.6,Right-Handed
252.7,Right-Handed
252.7,Right-Handed
252.7,Right-Handed
252.8,Right-Handed
252.8,Right-Handed
252.8,Right-Handed
252.9,Right-Handed
252.9,Right-Handed
252.9,Right-Handed
253.0,Right-Handed
253.0,Right-Handed
253.0,Right-Handed
253.1,Right-Handed
253.1,Right-Handed
253.1,Right-Handed
253.2,Right-Handed
253.2,Right-Handed
253.2,Right-Handed
253.3,Right-Handed
253.3,Right-Handed
253.3,Right-Handed
253.4,Right-Handed
253.4,Right-Handed
253.4,Right-Handed
253.5,Right-Handed
253.5,Right-Handed
253.5,Right-Handed
253.6,Right-Handed
253.6,Right-Handed
253.6,Right-Handed
253.7,Right-Handed
253.7,Right-Handed
253.7,Right-Handed
253.8,Right-Handed
253.8,Right-Handed
253.8,Right-Handed
253.9,Right-Handed
253.9,Right-Handed
253.9,Right-Handed
254.0,Right-Handed
254.0,Right-Handed
254.0,Right-Handed
254.1,Right-Handed
254.1,Right-Handed
254.1,Right-Handed
254.2,Right-Handed
254.2,Right-Handed
254.2,Right-Handed
254.3,Right-Handed
254.3,Right-Handed
254.3,Right-Handed
254.4,Right-Handed
254.4,Right-Handed
254.4,Right-Handed
254.5,Right-Handed
254.5,Right-Handed
254.5,Right-Handed
254.6,Right-Handed
254.6,Right-Handed
254.6,Right-Handed
254.7,Right-Handed
254.7,Right-Handed
254.7,Right-Handed
254.8,Right-Handed
254.8,Right-Handed
254.8,Right-Handed
254.9,Right-Handed
254.9,Right-Handed
254.9,Right-Handed
255.0,Right-Handed
255.0,Right-Handed
255.0,Right-Handed
255.1,Right-Handed
255.1,Right-Handed
255.1,Right-Handed
255.2,Right-Handed
255.2,Right-Handed
255.2,Right-Handed
255.3,Right-Handed
255.3,Right-Handed
255.3,Right-Handed
255.4,Right-Handed
255.4,Right-Handed
255.4,Right-Handed
255.5,Right-Handed
255.5,Right-Handed
255.5,Right-Handed
255.6,Right-Handed
255.6,Right-Handed
255.6,Right-Handed
255.7,Right-Handed
255.7,Right-Handed
255.7,Right-Handed
255.8,Right-Handed
255.8,Right-Handed
255.8,Right-Handed
255.9,Right-Handed
255.9,Right-Handed
255.9,Right-Handed
256.0,Right-Handed
256.0,Right-Handed
256.0,Right-Handed
256.1,Right-Handed
256.1,Right-Handed
256.1,Right-Handed
256.2,Right-Handed
256.2,Right-Handed
256.2,Right-Handed
256.3,Right-Handed
256.3,Right-Handed
256.3,Right-Handed
256.4,Right-Handed
256.4,Right-Handed
